concentration_pM,Kd_pM,noise_floor_pA,lambda_D_nm,effective_charge_distance_nm,N_bound,required_alpha0_for_detection
1.0,10.0,50.0,9.6,5.0,16.051403480478456,0.07855121073135923
1.0,10.0,50.0,9.6,10.0,16.051403480478456,0.13223545868069905
1.0,10.0,100.0,0.8,0.5,16.051403480478456,0.17434997423101753
1.0,10.0,100.0,0.8,1.0,16.051403480478456,0.3257286345355107
1.0,10.0,100.0,0.8,2.0,16.051403480478456,1.1369046455946816
1.0,10.0,100.0,0.8,5.0,16.051403480478456,48.34241566158377
1.0,10.0,100.0,0.8,10.0,16.051403480478456,25041.99128814811
1.0,10.0,100.0,3.0,0.5,16.051403480478456,0.11024788075750029
1.0,10.0,100.0,3.0,1.0,16.051403480478456,0.13024248192924306
1.0,10.0,100.0,3.0,2.0,16.051403480478456,0.1817680260545021
1.0,10.0,100.0,3.0,5.0,16.051403480478456,0.49409672221882334
1.0,10.0,100.0,3.0,10.0,16.051403480478456,2.6159901797574143
1.0,10.0,100.0,9.6,0.5,16.051403480478456,0.09831218322153032
1.0,10.0,100.0,9.6,1.0,16.051403480478456,0.10356829933109821
1.0,10.0,100.0,9.6,2.0,16.051403480478456,0.11493858688748715
1.0,10.0,100.0,9.6,5.0,16.051403480478456,0.15710242146271847
1.0,10.0,100.0,9.6,10.0,16.051403480478456,0.2644709173613981
1.0,100.0,1.0,0.8,0.5,1.7301520930686534,0.016175235659366023
1.0,100.0,1.0,0.8,1.0,1.7301520930686534,0.030219318631124103
1.0,100.0,1.0,0.8,2.0,1.7301520930686534,0.10547578596343941
1.0,100.0,1.0,0.8,5.0,1.7301520930686534,4.484944543972479
1.0,100.0,1.0,0.8,10.0,1.7301520930686534,2323.258791704053
1.0,100.0,1.0,3.0,0.5,1.7301520930686534,0.010228194526919514
1.0,100.0,1.0,3.0,1.0,1.7301520930686534,0.012083184109191777
1.0,100.0,1.0,3.0,2.0,1.7301520930686534,0.016863441877390837
1.0,100.0,1.0,3.0,5.0,1.7301520930686534,0.045839587620586805
1.0,100.0,1.0,3.0,10.0,1.7301520930686534,0.24269724057484596
1.0,100.0,1.0,9.6,0.5,1.7301520930686534,0.009120865883742219
1.0,100.0,1.0,9.6,1.0,1.7301520930686534,0.00960849954758549
1.0,100.0,1.0,9.6,2.0,1.7301520930686534,0.010663372549721148
1.0,100.0,1.0,9.6,5.0,1.7301520930686534,0.01457510218183003
1.0,100.0,1.0,9.6,10.0,1.7301520930686534,0.02453616315251671
1.0,100.0,5.0,0.8,0.5,1.7301520930686534,0.08087617829683011
1.0,100.0,5.0,0.8,1.0,1.7301520930686534,0.1510965931556205
1.0,100.0,5.0,0.8,2.0,1.7301520930686534,0.527378929817197
1.0,100.0,5.0,0.8,5.0,1.7301520930686534,22.42472271986239
1.0,100.0,5.0,0.8,10.0,1.7301520930686534,11616.293958520264
1.0,100.0,5.0,3.0,0.5,1.7301520930686534,0.05114097263459757
1.0,100.0,5.0,3.0,1.0,1.7301520930686534,0.06041592054595888
1.0,100.0,5.0,3.0,2.0,1.7301520930686534,0.08431720938695418
1.0,100.0,5.0,3.0,5.0,1.7301520930686534,0.229197938102934
1.0,100.0,5.0,3.0,10.0,1.7301520930686534,1.2134862028742297
1.0,100.0,5.0,9.6,0.5,1.7301520930686534,0.04560432941871109
1.0,100.0,5.0,9.6,1.0,1.7301520930686534,0.04804249773792745
1.0,100.0,5.0,9.6,2.0,1.7301520930686534,0.05331686274860574
1.0,100.0,5.0,9.6,5.0,1.7301520930686534,0.07287551090915015
1.0,100.0,5.0,9.6,10.0,1.7301520930686534,0.12268081576258355
1.0,100.0,10.0,0.8,0.5,1.7301520930686534,0.16175235659366022
1.0,100.0,10.0,0.8,1.0,1.7301520930686534,0.302193186311241
1.0,100.0,10.0,0.8,2.0,1.7301520930686534,1.054757859634394
1.0,100.0,10.0,0.8,5.0,1.7301520930686534,44.84944543972478
1.0,100.0,10.0,0.8,10.0,1.7301520930686534,23232.587917040528
1.0,100.0,10.0,3.0,0.5,1.7301520930686534,0.10228194526919514
1.0,100.0,10.0,3.0,1.0,1.7301520930686534,0.12083184109191776
1.0,100.0,10.0,3.0,2.0,1.7301520930686534,0.16863441877390836
1.0,100.0,10.0,3.0,5.0,1.7301520930686534,0.458395876205868
1.0,100.0,10.0,3.0,10.0,1.7301520930686534,2.4269724057484594
1.0,100.0,10.0,9.6,0.5,1.7301520930686534,0.09120865883742219
1.0,100.0,10.0,9.6,1.0,1.7301520930686534,0.0960849954758549
1.0,100.0,10.0,9.6,2.0,1.7301520930686534,0.10663372549721148
1.0,100.0,10.0,9.6,5.0,1.7301520930686534,0.1457510218183003
1.0,100.0,10.0,9.6,10.0,1.7301520930686534,0.2453616315251671
1.0,100.0,50.0,0.8,0.5,1.7301520930686534,0.808761782968301
1.0,100.0,50.0,0.8,1.0,1.7301520930686534,1.510965931556205
1.0,100.0,50.0,0.8,2.0,1.7301520930686534,5.2737892981719705
1.0,100.0,50.0,0.8,5.0,1.7301520930686534,224.24722719862393
1.0,100.0,50.0,0.8,10.0,1.7301520930686534,116162.93958520264
1.0,100.0,50.0,3.0,0.5,1.7301520930686534,0.5114097263459757
1.0,100.0,50.0,3.0,1.0,1.7301520930686534,0.6041592054595888
1.0,100.0,50.0,3.0,2.0,1.7301520930686534,0.8431720938695418
1.0,100.0,50.0,3.0,5.0,1.7301520930686534,2.29197938102934
1.0,100.0,50.0,3.0,10.0,1.7301520930686534,12.134862028742297
1.0,100.0,50.0,9.6,0.5,1.7301520930686534,0.4560432941871109
1.0,100.0,50.0,9.6,1.0,1.7301520930686534,0.48042497737927453
1.0,100.0,50.0,9.6,2.0,1.7301520930686534,0.5331686274860574
1.0,100.0,50.0,9.6,5.0,1.7301520930686534,0.7287551090915014
1.0,100.0,50.0,9.6,10.0,1.7301520930686534,1.2268081576258356
1.0,100.0,100.0,0.8,0.5,1.7301520930686534,1.617523565936602
1.0,100.0,100.0,0.8,1.0,1.7301520930686534,3.02193186311241
1.0,100.0,100.0,0.8,2.0,1.7301520930686534,10.547578596343941
1.0,100.0,100.0,0.8,5.0,1.7301520930686534,448.49445439724786
1.0,100.0,100.0,0.8,10.0,1.7301520930686534,232325.87917040527
1.0,100.0,100.0,3.0,0.5,1.7301520930686534,1.0228194526919514
1.0,100.0,100.0,3.0,1.0,1.7301520930686534,1.2083184109191776
1.0,100.0,100.0,3.0,2.0,1.7301520930686534,1.6863441877390837
1.0,100.0,100.0,3.0,5.0,1.7301520930686534,4.58395876205868
1.0,100.0,100.0,3.0,10.0,1.7301520930686534,24.269724057484595
1.0,100.0,100.0,9.6,0.5,1.7301520930686534,0.9120865883742219
1.0,100.0,100.0,9.6,1.0,1.7301520930686534,0.9608499547585491
1.0,100.0,100.0,9.6,2.0,1.7301520930686534,1.0663372549721148
1.0,100.0,100.0,9.6,5.0,1.7301520930686534,1.4575102181830029
1.0,100.0,100.0,9.6,10.0,1.7301520930686534,2.4536163152516712
10.0,1.0,1.0,0.8,0.5,179.3848768052562,0.00015600879143403258
10.0,1.0,1.0,0.8,1.0,179.3848768052562,0.0002914627939205181
10.0,1.0,1.0,0.8,2.0,179.3848768052562,0.0010173051101226324
10.0,1.0,1.0,0.8,5.0,179.3848768052562,0.043256914006607354
10.0,1.0,1.0,0.8,10.0,179.3848768052562,22.40763621099824
10.0,1.0,1.0,3.0,0.5,179.3848768052562,9.865007844710696e-05
10.0,1.0,1.0,3.0,1.0,179.3848768052562,0.00011654129740350264
10.0,1.0,1.0,3.0,2.0,179.3848768052562,0.00016264648269198153
10.0,1.0,1.0,3.0,5.0,179.3848768052562,0.000442118978364392
10.0,1.0,1.0,3.0,10.0,179.3848768052562,0.0023407945320742477
10.0,1.0,1.0,9.6,0.5,179.3848768052562,8.796998654734247e-05
10.0,1.0,1.0,9.6,1.0,179.3848768052562,9.267317234078642e-05
10.0,1.0,1.0,9.6,2.0,179.3848768052562,0.00010284733398178125
10.0,1.0,1.0,9.6,5.0,179.3848768052562,0.0001405756382348717
10.0,1.0,1.0,9.6,10.0,179.3848768052562,0.000236649235934681
10.0,1.0,5.0,0.8,0.5,179.3848768052562,0.0007800439571701629
10.0,1.0,5.0,0.8,1.0,179.3848768052562,0.0014573139696025905
10.0,1.0,5.0,0.8,2.0,179.3848768052562,0.0050865255506131616
10.0,1.0,5.0,0.8,5.0,179.3848768052562,0.21628457003303675
10.0,1.0,5.0,0.8,10.0,179.3848768052562,112.0381810549912
10.0,1.0,5.0,3.0,0.5,179.3848768052562,0.0004932503922355347
10.0,1.0,5.0,3.0,1.0,179.3848768052562,0.0005827064870175131
10.0,1.0,5.0,3.0,2.0,179.3848768052562,0.0008132324134599076
10.0,1.0,5.0,3.0,5.0,179.3848768052562,0.00221059489182196
10.0,1.0,5.0,3.0,10.0,179.3848768052562,0.011703972660371237
10.0,1.0,5.0,9.6,0.5,179.3848768052562,0.0004398499327367123
10.0,1.0,5.0,9.6,1.0,179.3848768052562,0.00046336586170393204
10.0,1.0,5.0,9.6,2.0,179.3848768052562,0.0005142366699089062
10.0,1.0,5.0,9.6,5.0,179.3848768052562,0.0007028781911743586
10.0,1.0,5.0,9.6,10.0,179.3848768052562,0.0011832461796734048
10.0,1.0,10.0,0.8,0.5,179.3848768052562,0.0015600879143403258
10.0,1.0,10.0,0.8,1.0,179.3848768052562,0.002914627939205181
10.0,1.0,10.0,0.8,2.0,179.3848768052562,0.010173051101226323
10.0,1.0,10.0,0.8,5.0,179.3848768052562,0.4325691400660735
10.0,1.0,10.0,0.8,10.0,179.3848768052562,224.0763621099824
10.0,1.0,10.0,3.0,0.5,179.3848768052562,0.0009865007844710694
10.0,1.0,10.0,3.0,1.0,179.3848768052562,0.0011654129740350262
10.0,1.0,10.0,3.0,2.0,179.3848768052562,0.0016264648269198152
10.0,1.0,10.0,3.0,5.0,179.3848768052562,0.00442118978364392
10.0,1.0,10.0,3.0,10.0,179.3848768052562,0.023407945320742474
10.0,1.0,10.0,9.6,0.5,179.3848768052562,0.0008796998654734247
10.0,1.0,10.0,9.6,1.0,179.3848768052562,0.0009267317234078641
10.0,1.0,10.0,9.6,2.0,179.3848768052562,0.0010284733398178124
10.0,1.0,10.0,9.6,5.0,179.3848768052562,0.0014057563823487171
10.0,1.0,10.0,9.6,10.0,179.3848768052562,0.0023664923593468097
10.0,1.0,50.0,0.8,0.5,179.3848768052562,0.007800439571701629
10.0,1.0,50.0,0.8,1.0,179.3848768052562,0.014573139696025906
10.0,1.0,50.0,0.8,2.0,179.3848768052562,0.050865255506131614
10.0,1.0,50.0,0.8,5.0,179.3848768052562,2.1628457003303674
10.0,1.0,50.0,0.8,10.0,179.3848768052562,1120.381810549912
10.0,1.0,50.0,3.0,0.5,179.3848768052562,0.004932503922355348
10.0,1.0,50.0,3.0,1.0,179.3848768052562,0.0058270648701751315
10.0,1.0,50.0,3.0,2.0,179.3848768052562,0.008132324134599076
10.0,1.0,50.0,3.0,5.0,179.3848768052562,0.0221059489182196
10.0,1.0,50.0,3.0,10.0,179.3848768052562,0.11703972660371238
10.0,1.0,50.0,9.6,0.5,179.3848768052562,0.004398499327367123
10.0,1.0,50.0,9.6,1.0,179.3848768052562,0.00463365861703932
10.0,1.0,50.0,9.6,2.0,179.3848768052562,0.005142366699089062
10.0,1.0,50.0,9.6,5.0,179.3848768052562,0.007028781911743585
10.0,1.0,50.0,9.6,10.0,179.3848768052562,0.01183246179673405
10.0,1.0,100.0,0.8,0.5,179.3848768052562,0.015600879143403258
10.0,1.0,100.0,0.8,1.0,179.3848768052562,0.029146279392051812
10.0,1.0,100.0,0.8,2.0,179.3848768052562,0.10173051101226323
10.0,1.0,100.0,0.8,5.0,179.3848768052562,4.325691400660735
10.0,1.0,100.0,0.8,10.0,179.3848768052562,2240.763621099824
10.0,1.0,100.0,3.0,0.5,179.3848768052562,0.009865007844710696
10.0,1.0,100.0,3.0,1.0,179.3848768052562,0.011654129740350263
10.0,1.0,100.0,3.0,2.0,179.3848768052562,0.016264648269198153
10.0,1.0,100.0,3.0,5.0,179.3848768052562,0.0442118978364392
10.0,1.0,100.0,3.0,10.0,179.3848768052562,0.23407945320742476
10.0,1.0,100.0,9.6,0.5,179.3848768052562,0.008796998654734246
10.0,1.0,100.0,9.6,1.0,179.3848768052562,0.00926731723407864
10.0,1.0,100.0,9.6,2.0,179.3848768052562,0.010284733398178123
10.0,1.0,100.0,9.6,5.0,179.3848768052562,0.01405756382348717
10.0,1.0,100.0,9.6,10.0,179.3848768052562,0.0236649235934681
10.0,10.0,1.0,0.8,0.5,93.18408595319652,0.00030032615060459093
10.0,10.0,1.0,0.8,1.0,93.18408595319652,0.0005610831167782079
10.0,10.0,1.0,0.8,2.0,93.18408595319652,0.0019583725051975573
10.0,10.0,1.0,0.8,5.0,93.18408595319652,0.08327211788017372
10.0,10.0,1.0,0.8,10.0,93.18408595319652,43.13602499922394
10.0,10.0,1.0,3.0,0.5,93.18408595319652,0.00018990723564055198
10.0,10.0,1.0,3.0,1.0,93.18408595319652,0.000224348890302496
10.0,10.0,1.0,3.0,2.0,93.18408595319652,0.0003131040988604395
10.0,10.0,1.0,3.0,5.0,93.18408595319652,0.0008511051823483773
10.0,10.0,1.0,3.0,10.0,93.18408595319652,0.0045061679198469635
10.0,10.0,1.0,9.6,0.5,93.18408595319652,0.00016934742706261154
10.0,10.0,1.0,9.6,1.0,93.18408595319652,0.00017840133788353142
10.0,10.0,1.0,9.6,2.0,93.18408595319652,0.00019798720079024394
10.0,10.0,1.0,9.6,5.0,93.18408595319652,0.00027061641790690006
10.0,10.0,1.0,9.6,10.0,93.18408595319652,0.00045556377572370806
10.0,10.0,5.0,0.8,0.5,93.18408595319652,0.0015016307530229544
10.0,10.0,5.0,0.8,1.0,93.18408595319652,0.0028054155838910387
10.0,10.0,5.0,0.8,2.0,93.18408595319652,0.009791862525987786
10.0,10.0,5.0,0.8,5.0,93.18408595319652,0.41636058940086856
10.0,10.0,5.0,0.8,10.0,93.18408595319652,215.6801249961197
10.0,10.0,5.0,3.0,0.5,93.18408595319652,0.0009495361782027598
10.0,10.0,5.0,3.0,1.0,93.18408595319652,0.00112174445151248
10.0,10.0,5.0,3.0,2.0,93.18408595319652,0.0015655204943021976
10.0,10.0,5.0,3.0,5.0,93.18408595319652,0.0042555259117418864
10.0,10.0,5.0,3.0,10.0,93.18408595319652,0.022530839599234815
10.0,10.0,5.0,9.6,0.5,93.18408595319652,0.0008467371353130577
10.0,10.0,5.0,9.6,1.0,93.18408595319652,0.0008920066894176571
10.0,10.0,5.0,9.6,2.0,93.18408595319652,0.0009899360039512196
10.0,10.0,5.0,9.6,5.0,93.18408595319652,0.0013530820895345
10.0,10.0,5.0,9.6,10.0,93.18408595319652,0.0022778188786185404
10.0,10.0,10.0,0.8,0.5,93.18408595319652,0.003003261506045909
10.0,10.0,10.0,0.8,1.0,93.18408595319652,0.0056108311677820774
10.0,10.0,10.0,0.8,2.0,93.18408595319652,0.019583725051975573
10.0,10.0,10.0,0.8,5.0,93.18408595319652,0.8327211788017371
10.0,10.0,10.0,0.8,10.0,93.18408595319652,431.3602499922394
10.0,10.0,10.0,3.0,0.5,93.18408595319652,0.0018990723564055196
10.0,10.0,10.0,3.0,1.0,93.18408595319652,0.00224348890302496
10.0,10.0,10.0,3.0,2.0,93.18408595319652,0.0031310409886043953
10.0,10.0,10.0,3.0,5.0,93.18408595319652,0.008511051823483773
10.0,10.0,10.0,3.0,10.0,93.18408595319652,0.04506167919846963
10.0,10.0,10.0,9.6,0.5,93.18408595319652,0.0016934742706261154
10.0,10.0,10.0,9.6,1.0,93.18408595319652,0.0017840133788353141
10.0,10.0,10.0,9.6,2.0,93.18408595319652,0.0019798720079024393
10.0,10.0,10.0,9.6,5.0,93.18408595319652,0.002706164179069
10.0,10.0,10.0,9.6,10.0,93.18408595319652,0.004555637757237081
10.0,10.0,50.0,0.8,0.5,93.18408595319652,0.015016307530229544
10.0,10.0,50.0,0.8,1.0,93.18408595319652,0.02805415583891039
10.0,10.0,50.0,0.8,2.0,93.18408595319652,0.09791862525987786
10.0,10.0,50.0,0.8,5.0,93.18408595319652,4.163605894008685
10.0,10.0,50.0,0.8,10.0,93.18408595319652,2156.801249961197
10.0,10.0,50.0,3.0,0.5,93.18408595319652,0.009495361782027598
10.0,10.0,50.0,3.0,1.0,93.18408595319652,0.0112174445151248
10.0,10.0,50.0,3.0,2.0,93.18408595319652,0.015655204943021975
10.0,10.0,50.0,3.0,5.0,93.18408595319652,0.042555259117418864
10.0,10.0,50.0,3.0,10.0,93.18408595319652,0.22530839599234817
10.0,10.0,50.0,9.6,0.5,93.18408595319652,0.008467371353130576
10.0,10.0,50.0,9.6,1.0,93.18408595319652,0.00892006689417657
10.0,10.0,50.0,9.6,2.0,93.18408595319652,0.009899360039512197
10.0,10.0,50.0,9.6,5.0,93.18408595319652,0.013530820895345002
10.0,10.0,50.0,9.6,10.0,93.18408595319652,0.022778188786185403
10.0,10.0,100.0,0.8,0.5,93.18408595319652,0.030032615060459088
10.0,10.0,100.0,0.8,1.0,93.18408595319652,0.05610831167782078
10.0,10.0,100.0,0.8,2.0,93.18408595319652,0.19583725051975573
10.0,10.0,100.0,0.8,5.0,93.18408595319652,8.32721178801737
10.0,10.0,100.0,0.8,10.0,93.18408595319652,4313.602499922394
10.0,10.0,100.0,3.0,0.5,93.18408595319652,0.018990723564055196
10.0,10.0,100.0,3.0,1.0,93.18408595319652,0.0224348890302496
10.0,10.0,100.0,3.0,2.0,93.18408595319652,0.03131040988604395
10.0,10.0,100.0,3.0,5.0,93.18408595319652,0.08511051823483773
10.0,10.0,100.0,3.0,10.0,93.18408595319652,0.45061679198469634
10.0,10.0,100.0,9.6,0.5,93.18408595319652,0.016934742706261153
10.0,10.0,100.0,9.6,1.0,93.18408595319652,0.01784013378835314
10.0,10.0,100.0,9.6,2.0,93.18408595319652,0.019798720079024393
10.0,10.0,100.0,9.6,5.0,93.18408595319652,0.027061641790690004
10.0,10.0,100.0,9.6,10.0,93.18408595319652,0.045556377572370806
10.0,100.0,1.0,0.8,0.5,16.051403480478456,0.0017434997423101755
10.0,100.0,1.0,0.8,1.0,16.051403480478456,0.0032572863453551072
10.0,100.0,1.0,0.8,2.0,16.051403480478456,0.011369046455946817
10.0,100.0,1.0,0.8,5.0,16.051403480478456,0.48342415661583776
10.0,100.0,1.0,0.8,10.0,16.051403480478456,250.4199128814811
10.0,100.0,1.0,3.0,0.5,16.051403480478456,0.001102478807575003
10.0,100.0,1.0,3.0,1.0,16.051403480478456,0.0013024248192924307
10.0,100.0,1.0,3.0,2.0,16.051403480478456,0.0018176802605450212
10.0,100.0,1.0,3.0,5.0,16.051403480478456,0.004940967222188233
10.0,100.0,1.0,3.0,10.0,16.051403480478456,0.026159901797574145
10.0,100.0,1.0,9.6,0.5,16.051403480478456,0.0009831218322153032
10.0,100.0,1.0,9.6,1.0,16.051403480478456,0.001035682993310982
10.0,100.0,1.0,9.6,2.0,16.051403480478456,0.0011493858688748715
10.0,100.0,1.0,9.6,5.0,16.051403480478456,0.0015710242146271848
10.0,100.0,1.0,9.6,10.0,16.051403480478456,0.002644709173613981
10.0,100.0,5.0,0.8,0.5,16.051403480478456,0.008717498711550876
10.0,100.0,5.0,0.8,1.0,16.051403480478456,0.016286431726775536
10.0,100.0,5.0,0.8,2.0,16.051403480478456,0.056845232279734086
10.0,100.0,5.0,0.8,5.0,16.051403480478456,2.4171207830791888
10.0,100.0,5.0,0.8,10.0,16.051403480478456,1252.0995644074055
10.0,100.0,5.0,3.0,0.5,16.051403480478456,0.005512394037875014
10.0,100.0,5.0,3.0,1.0,16.051403480478456,0.006512124096462153
10.0,100.0,5.0,3.0,2.0,16.051403480478456,0.009088401302725105
10.0,100.0,5.0,3.0,5.0,16.051403480478456,0.024704836110941167
10.0,100.0,5.0,3.0,10.0,16.051403480478456,0.1307995089878707
10.0,100.0,5.0,9.6,0.5,16.051403480478456,0.0049156091610765154
10.0,100.0,5.0,9.6,1.0,16.051403480478456,0.00517841496655491
10.0,100.0,5.0,9.6,2.0,16.051403480478456,0.005746929344374358
10.0,100.0,5.0,9.6,5.0,16.051403480478456,0.007855121073135922
10.0,100.0,5.0,9.6,10.0,16.051403480478456,0.013223545868069904
10.0,100.0,10.0,0.8,0.5,16.051403480478456,0.017434997423101752
10.0,100.0,10.0,0.8,1.0,16.051403480478456,0.03257286345355107
10.0,100.0,10.0,0.8,2.0,16.051403480478456,0.11369046455946817
10.0,100.0,10.0,0.8,5.0,16.051403480478456,4.8342415661583775
10.0,100.0,10.0,0.8,10.0,16.051403480478456,2504.199128814811
10.0,100.0,10.0,3.0,0.5,16.051403480478456,0.011024788075750028
10.0,100.0,10.0,3.0,1.0,16.051403480478456,0.013024248192924305
10.0,100.0,10.0,3.0,2.0,16.051403480478456,0.01817680260545021
10.0,100.0,10.0,3.0,5.0,16.051403480478456,0.049409672221882334
10.0,100.0,10.0,3.0,10.0,16.051403480478456,0.2615990179757414
10.0,100.0,10.0,9.6,0.5,16.051403480478456,0.009831218322153031
10.0,100.0,10.0,9.6,1.0,16.051403480478456,0.01035682993310982
10.0,100.0,10.0,9.6,2.0,16.051403480478456,0.011493858688748715
10.0,100.0,10.0,9.6,5.0,16.051403480478456,0.015710242146271845
10.0,100.0,10.0,9.6,10.0,16.051403480478456,0.026447091736139808
10.0,100.0,50.0,0.8,0.5,16.051403480478456,0.08717498711550876
10.0,100.0,50.0,0.8,1.0,16.051403480478456,0.16286431726775535
10.0,100.0,50.0,0.8,2.0,16.051403480478456,0.5684523227973408
10.0,100.0,50.0,0.8,5.0,16.051403480478456,24.171207830791886
10.0,100.0,50.0,0.8,10.0,16.051403480478456,12520.995644074055
10.0,100.0,50.0,3.0,0.5,16.051403480478456,0.055123940378750146
10.0,100.0,50.0,3.0,1.0,16.051403480478456,0.06512124096462153
10.0,100.0,50.0,3.0,2.0,16.051403480478456,0.09088401302725105
10.0,100.0,50.0,3.0,5.0,16.051403480478456,0.24704836110941167
10.0,100.0,50.0,3.0,10.0,16.051403480478456,1.3079950898787072
10.0,100.0,50.0,9.6,0.5,16.051403480478456,0.04915609161076516
10.0,100.0,50.0,9.6,1.0,16.051403480478456,0.051784149665549103
10.0,100.0,50.0,9.6,2.0,16.051403480478456,0.057469293443743574
10.0,100.0,50.0,9.6,5.0,16.051403480478456,0.07855121073135923
10.0,100.0,50.0,9.6,10.0,16.051403480478456,0.13223545868069905
10.0,100.0,100.0,0.8,0.5,16.051403480478456,0.17434997423101753
10.0,100.0,100.0,0.8,1.0,16.051403480478456,0.3257286345355107
10.0,100.0,100.0,0.8,2.0,16.051403480478456,1.1369046455946816
10.0,100.0,100.0,0.8,5.0,16.051403480478456,48.34241566158377
10.0,100.0,100.0,0.8,10.0,16.051403480478456,25041.99128814811
10.0,100.0,100.0,3.0,0.5,16.051403480478456,0.11024788075750029
10.0,100.0,100.0,3.0,1.0,16.051403480478456,0.13024248192924306
10.0,100.0,100.0,3.0,2.0,16.051403480478456,0.1817680260545021
10.0,100.0,100.0,3.0,5.0,16.051403480478456,0.49409672221882334
10.0,100.0,100.0,3.0,10.0,16.051403480478456,2.6159901797574143
10.0,100.0,100.0,9.6,0.5,16.051403480478456,0.09831218322153032
10.0,100.0,100.0,9.6,1.0,16.051403480478456,0.10356829933109821
10.0,100.0,100.0,9.6,2.0,16.051403480478456,0.11493858688748715
10.0,100.0,100.0,9.6,5.0,16.051403480478456,0.15710242146271847
10.0,100.0,100.0,9.6,10.0,16.051403480478456,0.2644709173613981
100.0,1.0,1.0,0.8,0.5,197.67057401878967,0.00014157705551697675
100.0,1.0,1.0,0.8,1.0,197.67057401878967,0.0002645007616347491
100.0,1.0,1.0,0.8,2.0,197.67057401878967,0.0009231983706151398
100.0,1.0,1.0,0.8,5.0,197.67057401878967,0.03925539361925071
100.0,1.0,1.0,0.8,10.0,197.67057401878967,20.334797332175672
100.0,1.0,1.0,3.0,0.5,197.67057401878967,8.952436272776245e-05
100.0,1.0,1.0,3.0,1.0,197.67057401878967,0.0001057605381136033
100.0,1.0,1.0,3.0,2.0,197.67057401878967,0.0001476007210751357
100.0,1.0,1.0,3.0,5.0,197.67057401878967,0.0004012203579659935
100.0,1.0,1.0,3.0,10.0,197.67057401878967,0.002124257193296976
100.0,1.0,1.0,9.6,0.5,197.67057401878967,7.983224249581555e-05
100.0,1.0,1.0,9.6,1.0,197.67057401878967,8.41003557865119e-05
100.0,1.0,1.0,9.6,2.0,197.67057401878967,9.333334730093495e-05
100.0,1.0,1.0,9.6,5.0,197.67057401878967,0.00012757156026766886
100.0,1.0,1.0,9.6,10.0,197.67057401878967,0.00021475778195577825
100.0,1.0,5.0,0.8,0.5,197.67057401878967,0.0007078852775848837
100.0,1.0,5.0,0.8,1.0,197.67057401878967,0.0013225038081737456
100.0,1.0,5.0,0.8,2.0,197.67057401878967,0.0046159918530756985
100.0,1.0,5.0,0.8,5.0,197.67057401878967,0.19627696809625353
100.0,1.0,5.0,0.8,10.0,197.67057401878967,101.67398666087836
100.0,1.0,5.0,3.0,0.5,197.67057401878967,0.0004476218136388122
100.0,1.0,5.0,3.0,1.0,197.67057401878967,0.0005288026905680165
100.0,1.0,5.0,3.0,2.0,197.67057401878967,0.0007380036053756785
100.0,1.0,5.0,3.0,5.0,197.67057401878967,0.002006101789829967
100.0,1.0,5.0,3.0,10.0,197.67057401878967,0.01062128596648488
100.0,1.0,5.0,9.6,0.5,197.67057401878967,0.0003991612124790777
100.0,1.0,5.0,9.6,1.0,197.67057401878967,0.0004205017789325595
100.0,1.0,5.0,9.6,2.0,197.67057401878967,0.00046666673650467476
100.0,1.0,5.0,9.6,5.0,197.67057401878967,0.0006378578013383442
100.0,1.0,5.0,9.6,10.0,197.67057401878967,0.0010737889097788911
100.0,1.0,10.0,0.8,0.5,197.67057401878967,0.0014157705551697674
100.0,1.0,10.0,0.8,1.0,197.67057401878967,0.0026450076163474913
100.0,1.0,10.0,0.8,2.0,197.67057401878967,0.009231983706151397
100.0,1.0,10.0,0.8,5.0,197.67057401878967,0.39255393619250706
100.0,1.0,10.0,0.8,10.0,197.67057401878967,203.3479733217567
100.0,1.0,10.0,3.0,0.5,197.67057401878967,0.0008952436272776244
100.0,1.0,10.0,3.0,1.0,197.67057401878967,0.001057605381136033
100.0,1.0,10.0,3.0,2.0,197.67057401878967,0.001476007210751357
100.0,1.0,10.0,3.0,5.0,197.67057401878967,0.004012203579659934
100.0,1.0,10.0,3.0,10.0,197.67057401878967,0.02124257193296976
100.0,1.0,10.0,9.6,0.5,197.67057401878967,0.0007983224249581554
100.0,1.0,10.0,9.6,1.0,197.67057401878967,0.000841003557865119
100.0,1.0,10.0,9.6,2.0,197.67057401878967,0.0009333334730093495
100.0,1.0,10.0,9.6,5.0,197.67057401878967,0.0012757156026766885
100.0,1.0,10.0,9.6,10.0,197.67057401878967,0.0021475778195577822
100.0,1.0,50.0,0.8,0.5,197.67057401878967,0.007078852775848837
100.0,1.0,50.0,0.8,1.0,197.67057401878967,0.013225038081737455
100.0,1.0,50.0,0.8,2.0,197.67057401878967,0.04615991853075698
100.0,1.0,50.0,0.8,5.0,197.67057401878967,1.9627696809625355
100.0,1.0,50.0,0.8,10.0,197.67057401878967,1016.7398666087835
100.0,1.0,50.0,3.0,0.5,197.67057401878967,0.004476218136388122
100.0,1.0,50.0,3.0,1.0,197.67057401878967,0.005288026905680165
100.0,1.0,50.0,3.0,2.0,197.67057401878967,0.007380036053756784
100.0,1.0,50.0,3.0,5.0,197.67057401878967,0.02006101789829967
100.0,1.0,50.0,3.0,10.0,197.67057401878967,0.1062128596648488
100.0,1.0,50.0,9.6,0.5,197.67057401878967,0.003991612124790778
